    INFO: 2026-03-21 16:19:19,155:               log.py:   20: Logging to C:\Users\lucid\OneDrive\Projects\VitalUtils\mdpdf.log
   DEBUG: 2026-03-21 16:19:19,725:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,726:      pdf_renderer.py:  470: printSegment: No additional data
   DEBUG: 2026-03-21 16:19:19,739:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-03-21 16:19:19,739:      pdf_renderer.py:  470: printSegment: ^1
   DEBUG: 2026-03-21 16:19:19,740:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-03-21 16:19:19,741:      pdf_renderer.py:  470: printSegment: : For visual studio, use the following code: 
   DEBUG: 2026-03-21 16:19:19,742:      pdf_renderer.py:  470: printSegment: #pragma pack (push, 1)
   DEBUG: 2026-03-21 16:19:19,743:      pdf_renderer.py:  470: printSegment:  / 
   DEBUG: 2026-03-21 16:19:19,743:      pdf_renderer.py:  470: printSegment: struct TRKINFO {...
   DEBUG: 2026-03-21 16:19:19,744:      pdf_renderer.py:  470: printSegment: code ...};
   DEBUG: 2026-03-21 16:19:19,744:      pdf_renderer.py:  470: printSegment:  / 
   DEBUG: 2026-03-21 16:19:19,745:      pdf_renderer.py:  470: printSegment: #pragma pack (pop)
   DEBUG: 2026-03-21 16:19:19,746:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-03-21 16:19:19,746:      pdf_renderer.py:  470: printSegment: ^2
   DEBUG: 2026-03-21 16:19:19,747:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-03-21 16:19:19,747:      pdf_renderer.py:  470: printSegment: : 
   DEBUG: 2026-03-21 16:19:19,748:      pdf_renderer.py:  470: printSegment: time_t t = (time_t)(dt - tzbias * 60); // unixtime -> localtime
   DEBUG: 2026-03-21 16:19:19,749:      pdf_renderer.py:  470: printSegment:  / 
   DEBUG: 2026-03-21 16:19:19,751:      pdf_renderer.py:  470: printSegment: tm* ptm =
   DEBUG: 2026-03-21 16:19:19,753:      pdf_renderer.py:  470: printSegment: gmtime(&t); // local time (in seconds) -> year, month, day, hour, minute,
   DEBUG: 2026-03-21 16:19:19,753:      pdf_renderer.py:  470: printSegment: second
   DEBUG: 2026-03-21 16:19:19,753:      pdf_renderer.py:  470: printSegment:  / In Windows: 
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:  470: printSegment: TIME_ZONE_INFORMATION tzi; GetTimeZoneInformation(&tzi);
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:  470: printSegment: return (short) tzi.Bias; // UTC = local time + bias // -540 for Korea
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 0, [1, 'Vital File Format', 1, 68.0]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 1, [2, 'Introduction', 1, 106.0]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 2, [2, 'Data format', 1, 247.60000000000002]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 3, [3, 'String data format', 1, 280.8]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 4, [3, 'Time data format', 1, 357.59999999999997]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 5, [2, 'Header', 1, 566.8]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 6, [3, 'Packed mode (packed = 1)', 2, 158.4]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 7, [4, 'NaN values by format type', 2, 300.8]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 8, [2, 'Body', 2, 379.6]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 9, [3, 'Packet structure', 2, 484.8]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 10, [3, 'DEVINFO', 2, 567.6]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 11, [3, 'TRKINFO', 3, 224.4]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 12, [3, 'REC', 3, 607.1999999999999]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 13, [4, 'WAV records', 4, 74.0]
   DEBUG: 2026-03-21 16:19:19,756:      pdf_renderer.py:   53: 14, [4, 'NUM records', 4, 164.0]
   DEBUG: 2026-03-21 16:19:19,761:      pdf_renderer.py:   53: 15, [4, 'STR records', 4, 206.0]
   DEBUG: 2026-03-21 16:19:19,761:      pdf_renderer.py:   53: 16, [3, 'CMD records', 4, 260.4]
   DEBUG: 2026-03-21 16:19:19,761:      pdf_renderer.py:   53: 17, [4, 'CMD', 4, 366.79999999999995]
   DEBUG: 2026-03-21 16:19:19,761:      pdf_renderer.py:   53: 18, [4, 'CMD', 4, 456.79999999999995]
